shape,freq,base_full,base_split,base_pipe,modiff_full,modiff_split,modiff_pipe,sd_max_pct,ovh_today,ovh_piped,base_gain,modiff_gain,split_penalty
"768, 2x2",12,0.5009205429814756,0.9491920936852694,0.49980084877461195,0.5478285951539874,1.0272335493937135,0.5448588519357145,0.46930550302355567,9.364369824666287,9.015191405051354,0.22352730838292828,0.5420935023368337,87.51002749408721
"384, 8x8",8,0.8985143038444221,1.1575579992495477,0.78715980052948,1.2175041483715177,1.5256570535711944,1.1872048024088144,0.6822560933154723,35.50192169031164,50.82132009412139,12.393180925278088,2.4886441662831587,25.31021398258471
"192, 32x32",7,5.898985802195966,6.164317345246673,5.854759446810931,6.9420064450241625,7.250127498991787,7.095420302357525,0.44632773886541305,17.68135536857742,21.190637579864664,0.7497281205283034,-2.209935391853819,4.438501410330403
"384, 16x16",7,3.084963047876954,3.2151918043382466,2.9501117998734117,3.9100675960071385,4.10220850026235,3.804665303323418,1.6895335878906366,26.74601074064775,28.966817579139708,4.3712435420043665,2.695664207732744,4.914004669674273
"768, 4x4",7,0.9757009916938841,1.0096938000060618,0.672634004149586,1.1793473036959767,1.2317775981500745,0.8458897471427917,0.7164876305434492,20.871795123273223,25.757803192280438,31.06146146455719,28.27475464675729,4.445704356111686
