mode,step0_w5,step0_w1,steady_w5,steady_w1,warm_ms_w5,warm_ms_w1,warm_pct_w5,warm_pct_w1,total_w5,total_w1,speedup_measured,speedup_predicted,drift_pct
fp16,105.6236801147461,106.34944152832031,104.33158111572266,104.6822738647461,1.7808647155761719,0.7804145812988281,0.008534805700296109,0.003726031891567767,20865.90811920166,20944.924896240234,0.9962274022260754,1.000048090050629,0.3835158125564381
W8A8 PTQ,63.30147171020508,64.46454620361328,65.8845443725586,66.01913452148438,-2.0943069458007812,-2.4413414001464844,-0.01589550063191354,-0.018474255538925084,13175.470180511475,13214.8296585083,0.9970215675105971,1.000025788214085,0.30131905246197427
W8A8 MoDiff,738.3202514648438,170.84364318847656,77.0005111694336,77.0676498413086,661.8085060119629,92.88924026489258,4.114470718579068,0.5989639551359207,16084.900131225586,15508.318901062012,1.0371788350395663,1.0364359768654634,-0.04967852492024459
W4A4 PTQ,57.0016975402832,58.6044807434082,57.49046325683594,57.71772766113281,0.0,0.0,0.0,0.0,11498.86005783081,11542.453887939453,0.9962231748524295,1.0,0.37911436341861426
W4A4 MoDiff,704.4148559570312,166.53372192382812,68.27062225341797,68.0465316772461,636.632999420166,97.60043716430664,4.4053675678328865,0.7090464396577232,14451.302635192871,13765.027465820312,1.0498564329839977,1.0383819306954492,-1.0658424052024997
